user-id,user-age,user-gender,user-nationality,user-knowledge,user-loyalty,user-loan,user-income,user-savings,user-properties,user-riskAversion,user-marital,user-dependents,user-pension,product-type,product-risk,product-term,product-yield,transaction-id,year,month,score
ID2666,52,male,local,medium,long-term,no,14941,176790,3,high,married,0,5023178,etf,high,10,high,T10660,2018,11,0.5685918173337391
ID2667,43,male,local,low,new,no,11426,111213,1,high,married,0,3408790,stock,low,20,low,T10661,2018,1,0.7980900503090905
ID2667,43,male,local,low,new,no,11426,111213,1,high,married,0,3408790,bond,high,20,high,T10662,2016,3,0.6773274075380442
ID2667,43,male,local,low,new,no,11426,111213,1,high,married,0,3408790,bond,high,30,high,T10663,2019,4,0.22970258478576017
ID2667,43,male,local,low,new,no,11426,111213,1,high,married,0,3408790,stock,high,1,high,T10664,2019,11,0.5700633048083743
ID2667,43,male,local,low,new,no,11426,111213,1,high,married,0,3408790,stock,low,5,low,T10665,2019,5,0.0
ID2667,43,male,local,low,new,no,11426,111213,1,high,married,0,3408790,bond,low,10,low,T10666,2018,7,0.923202846925044
ID2667,43,male,local,low,new,no,11426,111213,1,high,married,0,3408790,etf,low,1,low,T10667,2019,3,0.7272208583520311
ID2668,35,male,local,low,new,no,9148,106751,3,low,single,5,651574,etf,medium,30,medium,T10668,2019,8,0.5129766933962683
ID2668,35,male,local,low,new,no,9148,106751,3,low,single,5,651574,bond,low,5,low,T10669,2018,12,0.049888648387881596
ID2668,35,male,local,low,new,no,9148,106751,3,low,single,5,651574,etf,high,5,high,T10670,2016,8,0.7152214637148203
ID2668,35,male,local,low,new,no,9148,106751,3,low,single,5,651574,bond,high,10,high,T10671,2018,3,0.7136997490918384
ID2669,41,female,local,high,new,no,11103,64049,0,high,married,0,3110500,etf,high,10,high,T10672,2018,9,0.15607025370064426
ID2669,41,female,local,high,new,no,11103,64049,0,high,married,0,3110500,stock,high,10,high,T10673,2018,4,0.64865376758874
ID2670,33,female,local,low,new,no,8423,80231,6,low,single,0,1283220,etf,medium,20,medium,T10674,2016,2,0.5040976537852282
ID2670,33,female,local,low,new,no,8423,80231,6,low,single,0,1283220,etf,medium,10,medium,T10675,2018,5,0.13354751857205927
ID2670,33,female,local,low,new,no,8423,80231,6,low,single,0,1283220,stock,low,10,low,T10676,2017,2,0.6700498123305434
ID2672,41,female,local,low,new,no,10395,47306,2,high,married,3,383280,bond,medium,20,medium,T10677,2016,6,0.8155120284911759
ID2674,38,male,local,low,long-term,no,9716,81564,0,low,divorced,0,3257778,etf,low,20,low,T10678,2018,6,0.0
ID2674,38,male,local,low,long-term,no,9716,81564,0,low,divorced,0,3257778,bond,medium,10,medium,T10679,2017,2,0.24201737016969976
ID2675,45,male,foreign,medium,new,no,12684,109818,2,high,single,0,1003968,etf,high,10,high,T10680,2017,1,0.6676783791585432
ID2676,30,female,local,low,new,no,6453,66127,0,low,single,0,700830,etf,low,10,low,T10681,2018,2,0.6174905164366127
ID2677,28,female,local,low,new,no,5397,47363,0,low,single,0,221151,bond,low,20,low,T10682,2019,8,0.0
ID2677,28,female,local,low,new,no,5397,47363,0,low,single,0,221151,bond,medium,5,medium,T10683,2017,3,0.5324047032619563
ID2677,28,female,local,low,new,no,5397,47363,0,low,single,0,221151,etf,low,10,low,T10684,2019,8,0.24552618138090704
ID2678,39,female,local,low,new,no,10745,121851,2,low,married,0,3427092,etf,high,30,high,T10685,2018,9,0.6546238027875062
ID2678,39,female,local,low,new,no,10745,121851,2,low,married,0,3427092,bond,high,10,high,T10686,2018,3,0.7044022792802948
ID2678,39,female,local,low,new,no,10745,121851,2,low,married,0,3427092,etf,medium,1,medium,T10687,2019,2,0.7951683432511863
ID2679,33,female,local,high,new,no,7512,61114,5,low,married,0,823560,bond,low,5,low,T10688,2016,9,0.7484889670475624
ID2679,33,female,local,high,new,no,7512,61114,5,low,married,0,823560,stock,high,5,high,T10689,2019,2,0.2443944620523763
ID2680,33,male,local,low,new,no,7374,81632,2,low,divorced,3,901512,etf,high,30,high,T10690,2017,5,0.9472732410222885
ID2680,33,male,local,low,new,no,7374,81632,2,low,divorced,3,901512,stock,low,10,low,T10691,2017,5,0.6924757701142908
ID2680,33,male,local,low,new,no,7374,81632,2,low,divorced,3,901512,etf,low,5,low,T10692,2016,10,0.6053345831523463
ID2681,41,male,local,medium,new,no,10245,54891,4,high,single,0,2213200,etf,high,30,high,T10693,2017,8,0.7542844542025964
ID2682,51,female,foreign,low,sporadic,no,15650,111511,2,high,married,2,9690840,etf,low,5,low,T10694,2019,2,0.8687371712158805
ID2682,51,female,foreign,low,sporadic,no,15650,111511,2,high,married,2,9690840,stock,medium,10,medium,T10695,2018,4,0.6421540582296867
ID2682,51,female,foreign,low,sporadic,no,15650,111511,2,high,married,2,9690840,bond,low,30,low,T10696,2016,9,0.015808831761458253
ID2682,51,female,foreign,low,sporadic,no,15650,111511,2,high,married,2,9690840,stock,low,10,low,T10697,2018,8,0.2939433418156958
ID2682,51,female,foreign,low,sporadic,no,15650,111511,2,high,married,2,9690840,bond,high,1,high,T10698,2015,7,0.5787963447200798
ID2682,51,female,foreign,low,sporadic,no,15650,111511,2,high,married,2,9690840,etf,low,30,low,T10699,2018,2,0.2763615978687375
ID2683,45,male,local,low,sporadic,no,12187,130397,2,high,married,5,5492352,bond,low,1,low,T10700,2019,8,0.5064640850687778
ID2683,45,male,local,low,sporadic,no,12187,130397,2,high,married,5,5492352,etf,low,10,low,T10701,2019,7,0.7896634043869974
ID2683,45,male,local,low,sporadic,no,12187,130397,2,high,married,5,5492352,stock,medium,30,medium,T10702,2019,8,0.5469882506783749
ID2685,56,male,local,low,new,no,17208,151712,1,high,divorced,2,6825910,etf,medium,30,medium,T10703,2019,3,0.0
ID2685,56,male,local,low,new,no,17208,151712,1,high,divorced,2,6825910,bond,low,30,low,T10704,2018,8,0.55707853698999
ID2685,56,male,local,low,new,no,17208,151712,1,high,divorced,2,6825910,etf,high,5,high,T10705,2016,1,0.8514540220833196
ID2685,56,male,local,low,new,no,17208,151712,1,high,divorced,2,6825910,etf,low,1,low,T10706,2018,8,0.5488309555276203
ID2685,56,male,local,low,new,no,17208,151712,1,high,divorced,2,6825910,stock,medium,30,medium,T10707,2018,2,0.5368687737282626
ID2686,34,female,local,low,new,no,7756,52860,2,low,divorced,0,934817,etf,high,10,high,T10708,2017,4,0.8289576860758889
ID2686,34,female,local,low,new,no,7756,52860,2,low,divorced,0,934817,etf,high,10,high,T10709,2017,4,0.8206280947790139
ID2686,34,female,local,low,new,no,7756,52860,2,low,divorced,0,934817,bond,medium,5,medium,T10710,2018,3,0.5602262470622982
ID2687,50,male,foreign,low,new,no,14209,119890,2,high,married,0,2907772,etf,high,1,high,T10711,2019,9,0.0
ID2687,50,male,foreign,low,new,no,14209,119890,2,high,married,0,2907772,bond,high,1,high,T10712,2016,8,0.1488955528944782
ID2687,50,male,foreign,low,new,no,14209,119890,2,high,married,0,2907772,bond,medium,30,medium,T10713,2018,2,0.774602432694518
ID2690,35,male,local,low,new,no,8713,112745,2,low,married,1,445424,stock,high,5,high,T10720,2019,2,0.7365619068408202
ID2690,35,male,local,low,new,no,8713,112745,2,low,married,1,445424,etf,high,10,high,T10721,2016,1,0.5802119896718616
ID2691,38,male,local,low,new,no,9599,90409,2,low,married,0,2468434,stock,medium,10,medium,T10722,2018,3,0.8274964887963976
ID2691,38,male,local,low,new,no,9599,90409,2,low,married,0,2468434,stock,low,20,low,T10723,2017,9,0.8814659463298389
ID2691,38,male,local,low,new,no,9599,90409,2,low,married,0,2468434,etf,low,10,low,T10724,2018,8,0.5449618381127803
ID2691,38,male,local,low,new,no,9599,90409,2,low,married,0,2468434,bond,medium,5,medium,T10725,2018,9,0.8232263918221052
ID2692,28,male,local,low,new,no,5596,58615,0,low,single,0,517447,bond,low,1,low,T10726,2015,1,0.0
ID2692,28,male,local,low,new,no,5596,58615,0,low,single,0,517447,etf,low,20,low,T10727,2017,6,0.29950236854259266
ID2692,28,male,local,low,new,no,5596,58615,0,low,single,0,517447,etf,low,5,low,T10728,2015,3,0.2765933254589071
ID2692,28,male,local,low,new,no,5596,58615,0,low,single,0,517447,etf,high,10,high,T10729,2018,12,0.5240284032348108
ID2692,28,male,local,low,new,no,5596,58615,0,low,single,0,517447,stock,low,20,low,T10730,2017,3,0.7823147672885388
ID2694,33,female,foreign,low,new,no,7187,91369,0,low,divorced,0,1114116,bond,high,1,high,T10731,2016,2,0.7257000061139973
ID2694,33,female,foreign,low,new,no,7187,91369,0,low,divorced,0,1114116,etf,high,30,high,T10732,2016,11,0.7520877928868887
ID2694,33,female,foreign,low,new,no,7187,91369,0,low,divorced,0,1114116,bond,high,5,high,T10733,2016,2,0.5035742862098496
ID2695,30,female,foreign,low,new,no,6674,73950,1,low,single,0,398862,bond,high,10,high,T10734,2019,1,0.08886418074544367
ID2695,30,female,foreign,low,new,no,6674,73950,1,low,single,0,398862,bond,medium,30,medium,T10735,2018,3,0.6571487510357974
ID2695,30,female,foreign,low,new,no,6674,73950,1,low,single,0,398862,bond,high,20,high,T10736,2019,11,0.0
ID2696,44,male,foreign,low,new,no,12348,107155,0,high,married,0,5658023,etf,medium,20,medium,T10737,2018,8,0.6916590179514762
ID2696,44,male,foreign,low,new,no,12348,107155,0,high,married,0,5658023,bond,medium,10,medium,T10738,2017,6,0.1796072160985142
ID2696,44,male,foreign,low,new,no,12348,107155,0,high,married,0,5658023,etf,high,20,high,T10739,2015,8,0.722769194043723
ID2697,22,female,foreign,low,new,yes,2972,17466,1,low,single,0,29673,bond,high,5,high,T10740,2017,12,0.0
ID2697,22,female,foreign,low,new,yes,2972,17466,1,low,single,0,29673,etf,high,30,high,T10741,2016,2,0.8169159869947413
ID2697,22,female,foreign,low,new,yes,2972,17466,1,low,single,0,29673,etf,medium,10,medium,T10742,2019,4,0.6222362569350626
ID2697,22,female,foreign,low,new,yes,2972,17466,1,low,single,0,29673,etf,low,10,low,T10743,2018,10,0.26687223428406176
ID2698,37,male,foreign,high,long-term,yes,9517,108593,1,low,married,0,527904,etf,medium,10,medium,T10744,2015,9,0.8449110649445968
ID2698,37,male,foreign,high,long-term,yes,9517,108593,1,low,married,0,527904,stock,high,20,high,T10745,2017,8,0.6913636660791574
ID2700,38,male,local,medium,new,no,10343,70976,2,low,married,0,2225776,etf,low,1,low,T10747,2018,2,0.5568127672944214
ID2700,38,male,local,medium,new,no,10343,70976,2,low,married,0,2225776,bond,medium,20,medium,T10748,2018,2,0.6034482493426975
ID2700,38,male,local,medium,new,no,10343,70976,2,low,married,0,2225776,stock,low,10,low,T10749,2017,8,0.6159159957810912
ID2701,47,female,local,medium,new,no,13733,135738,0,high,single,0,4211818,bond,high,30,high,T10750,2018,6,0.6892678717936301
ID2701,47,female,local,medium,new,no,13733,135738,0,high,single,0,4211818,bond,high,20,high,T10751,2019,3,0.23413876065620082
ID2701,47,female,local,medium,new,no,13733,135738,0,high,single,0,4211818,etf,high,10,high,T10752,2018,6,0.6684112018201449
ID2701,47,female,local,medium,new,no,13733,135738,0,high,single,0,4211818,bond,medium,20,medium,T10753,2017,2,0.5725657926741224
ID2702,39,female,local,medium,long-term,no,9263,111678,0,low,single,0,1470618,etf,high,10,high,T10754,2015,1,0.0
ID2702,39,female,local,medium,long-term,no,9263,111678,0,low,single,0,1470618,bond,medium,30,medium,T10755,2018,2,0.5720561800626195
ID2702,39,female,local,medium,long-term,no,9263,111678,0,low,single,0,1470618,stock,high,10,high,T10756,2016,8,0.197863795095422
ID2703,49,female,local,high,new,no,14385,173288,0,high,married,0,4957204,etf,low,10,low,T10757,2015,8,0.845111199461869
ID2703,49,female,local,high,new,no,14385,173288,0,high,married,0,4957204,etf,low,1,low,T10758,2018,2,0.6345015931895545
ID2703,49,female,local,high,new,no,14385,173288,0,high,married,0,4957204,stock,medium,5,medium,T10759,2015,8,0.5234532206320428
ID2703,49,female,local,high,new,no,14385,173288,0,high,married,0,4957204,etf,high,10,high,T10760,2018,9,0.16643522437986918
ID2703,49,female,local,high,new,no,14385,173288,0,high,married,0,4957204,etf,high,1,high,T10761,2016,12,0.879366546096209
ID2704,31,female,local,medium,new,no,8081,80785,2,low,married,4,684160,etf,low,1,low,T10762,2018,7,0.8695600988387333
ID2704,31,female,local,medium,new,no,8081,80785,2,low,married,4,684160,etf,low,1,low,T10763,2017,8,0.7980277025365882
ID2705,45,female,local,low,new,no,13203,111640,2,high,married,1,691992,bond,low,20,low,T10764,2016,3,0.5768106972944925
ID2705,45,female,local,low,new,no,13203,111640,2,high,married,1,691992,stock,high,30,high,T10765,2016,12,0.6384189697555736
ID2705,45,female,local,low,new,no,13203,111640,2,high,married,1,691992,etf,low,5,low,T10766,2018,3,0.5357618067825805
ID2705,45,female,local,low,new,no,13203,111640,2,high,married,1,691992,etf,low,20,low,T10767,2016,5,0.6031120718861055
ID2706,31,female,local,high,new,no,7252,62356,0,low,single,0,786230,etf,low,1,low,T10768,2016,11,0.059057479624457676
ID2708,38,female,local,low,new,no,10321,109605,0,low,married,0,1754876,bond,medium,20,medium,T10771,2018,8,0.0
ID2708,38,female,local,low,new,no,10321,109605,0,low,married,0,1754876,bond,low,10,low,T10772,2019,8,0.2219291375147705
ID2708,38,female,local,low,new,no,10321,109605,0,low,married,0,1754876,etf,low,5,low,T10773,2019,6,0.20605746140888453
ID2708,38,female,local,low,new,no,10321,109605,0,low,married,0,1754876,bond,medium,10,medium,T10774,2017,7,0.722026075625466
ID2708,38,female,local,low,new,no,10321,109605,0,low,married,0,1754876,etf,high,20,high,T10775,2018,9,0.0
ID2708,38,female,local,low,new,no,10321,109605,0,low,married,0,1754876,stock,low,10,low,T10776,2018,8,0.5017196553589288
ID2709,44,male,foreign,low,new,no,11393,91220,2,high,single,0,3156428,etf,low,20,low,T10777,2016,8,0.056600222860577754
ID2710,34,female,local,low,new,no,8080,96397,1,low,married,0,1659320,stock,medium,30,medium,T10778,2018,2,0.7876222333269283
ID2710,34,female,local,low,new,no,8080,96397,1,low,married,0,1659320,bond,low,5,low,T10779,2018,5,0.0
ID2711,57,female,local,medium,new,no,17797,253510,1,high,single,0,5476752,stock,high,30,high,T10780,2019,2,0.8961902101840428
ID2711,57,female,local,medium,new,no,17797,253510,1,high,single,0,5476752,etf,low,5,low,T10781,2019,2,0.2618531167963724
ID2711,57,female,local,medium,new,no,17797,253510,1,high,single,0,5476752,bond,high,1,high,T10782,2018,5,0.5282166207546188
ID2712,32,female,local,low,new,no,7268,88808,0,low,married,4,635701,bond,low,10,low,T10783,2015,7,0.07528551586461663
ID2712,32,female,local,low,new,no,7268,88808,0,low,married,4,635701,etf,low,1,low,T10784,2019,5,0.20714280298883586
ID2713,33,male,local,low,new,yes,7960,46958,0,low,divorced,1,80292,stock,high,10,high,T10785,2019,1,0.5501600868050849
ID2713,33,male,local,low,new,yes,7960,46958,0,low,divorced,1,80292,stock,medium,5,medium,T10786,2018,10,0.7386672222320282
ID2713,33,male,local,low,new,yes,7960,46958,0,low,divorced,1,80292,stock,low,1,low,T10787,2019,2,0.25380796100982556
ID2713,33,male,local,low,new,yes,7960,46958,0,low,divorced,1,80292,etf,medium,10,medium,T10788,2015,11,0.08081735427925468
ID2714,35,male,foreign,high,new,yes,9183,91127,3,low,married,5,1666252,etf,high,5,high,T10789,2017,6,0.6069937818582307
ID2715,43,male,local,low,new,no,12321,128067,2,high,married,7,5199216,etf,high,30,high,T10790,2017,11,0.7951953521859104
ID2716,39,female,local,low,new,yes,9859,80664,1,low,single,1,1023948,bond,low,5,low,T10791,2018,8,0.7438750304456228
ID2716,39,female,local,low,new,yes,9859,80664,1,low,single,1,1023948,etf,high,1,high,T10792,2018,8,0.8718055112617661
ID2716,39,female,local,low,new,yes,9859,80664,1,low,single,1,1023948,bond,low,5,low,T10793,2016,10,0.6630131838859317
ID2716,39,female,local,low,new,yes,9859,80664,1,low,single,1,1023948,bond,low,10,low,T10794,2019,5,0.729316334338202
ID2716,39,female,local,low,new,yes,9859,80664,1,low,single,1,1023948,bond,low,10,low,T10795,2017,2,0.6661165186060335
ID2719,55,female,foreign,low,new,no,16711,218903,0,high,married,0,5205094,stock,high,20,high,T10796,2019,4,0.8265195930879246
ID2719,55,female,foreign,low,new,no,16711,218903,0,high,married,0,5205094,etf,high,30,high,T10797,2018,2,0.020989925908959706
ID2719,55,female,foreign,low,new,no,16711,218903,0,high,married,0,5205094,stock,high,5,high,T10798,2017,2,0.7718901815751993
ID2719,55,female,foreign,low,new,no,16711,218903,0,high,married,0,5205094,etf,high,10,high,T10799,2018,7,0.2795481778740872
ID2720,26,male,local,medium,new,no,5350,58062,0,low,single,4,173710,stock,low,20,low,T10800,2018,5,0.7515923898999659
ID2720,26,male,local,medium,new,no,5350,58062,0,low,single,4,173710,stock,high,10,high,T10801,2019,2,0.1557678855875993
ID2720,26,male,local,medium,new,no,5350,58062,0,low,single,4,173710,stock,high,20,high,T10802,2018,6,0.5719173128721081
ID2721,28,female,local,high,new,no,5859,59672,3,low,single,5,809746,etf,medium,10,medium,T10803,2016,10,0.5251573983400073
ID2721,28,female,local,high,new,no,5859,59672,3,low,single,5,809746,etf,high,1,high,T10804,2017,8,0.6424259059860742
ID2721,28,female,local,high,new,no,5859,59672,3,low,single,5,809746,etf,medium,1,medium,T10805,2018,2,0.5394168574191056
ID2721,28,female,local,high,new,no,5859,59672,3,low,single,5,809746,stock,high,10,high,T10806,2016,8,0.2805702842901068
ID2724,27,female,foreign,low,new,no,5110,68358,2,low,single,0,461658,bond,medium,10,medium,T10808,2018,9,0.0
ID2724,27,female,foreign,low,new,no,5110,68358,2,low,single,0,461658,stock,high,20,high,T10809,2018,4,0.80826216501268
ID2724,27,female,foreign,low,new,no,5110,68358,2,low,single,0,461658,bond,low,10,low,T10810,2018,3,0.1308538138305978
ID2724,27,female,foreign,low,new,no,5110,68358,2,low,single,0,461658,etf,medium,1,medium,T10811,2017,4,0.5499574709042423
ID2725,43,female,local,low,new,no,10914,88126,1,high,married,0,4660942,etf,high,10,high,T10812,2018,12,0.56687353582677
ID2725,43,female,local,low,new,no,10914,88126,1,high,married,0,4660942,etf,high,1,high,T10813,2016,1,0.7551668038105062
ID2725,43,female,local,low,new,no,10914,88126,1,high,married,0,4660942,etf,low,5,low,T10814,2017,11,0.6330721149314668
ID2725,43,female,local,low,new,no,10914,88126,1,high,married,0,4660942,etf,high,1,high,T10815,2016,12,0.0063486908224415495
ID2725,43,female,local,low,new,no,10914,88126,1,high,married,0,4660942,etf,low,5,low,T10816,2018,8,0.7008908296578011
ID2726,37,female,foreign,low,sporadic,no,10174,79996,2,low,single,1,3681264,etf,low,5,low,T10817,2018,5,0.6093297175495883
ID2727,42,male,local,low,new,no,11504,74140,2,high,divorced,2,2429511,stock,low,30,low,T10818,2017,6,0.9045488497054025
ID2728,47,female,local,low,new,no,13268,69285,2,high,married,0,5274334,bond,high,20,high,T10819,2019,5,0.931064357064415
ID2729,34,male,local,low,new,no,7508,84132,0,low,married,0,1350310,stock,medium,10,medium,T10820,2017,3,0.6512608701902037
ID2729,34,male,local,low,new,no,7508,84132,0,low,married,0,1350310,stock,low,10,low,T10821,2016,9,0.2131043867797886
ID2729,34,male,local,low,new,no,7508,84132,0,low,married,0,1350310,etf,high,10,high,T10822,2018,6,0.825117127337865
ID2729,34,male,local,low,new,no,7508,84132,0,low,married,0,1350310,stock,low,5,low,T10823,2017,9,0.6726905745324799
ID2729,34,male,local,low,new,no,7508,84132,0,low,married,0,1350310,etf,high,10,high,T10824,2018,11,0.08643575819112864
ID2730,49,female,foreign,low,sporadic,no,14120,16583,2,high,married,0,2917012,bond,high,5,high,T10825,2018,2,0.5297081979434802
ID2730,49,female,foreign,low,sporadic,no,14120,16583,2,high,married,0,2917012,bond,high,20,high,T10826,2015,1,0.6255920220907597
ID2730,49,female,foreign,low,sporadic,no,14120,16583,2,high,married,0,2917012,etf,medium,10,medium,T10827,2019,10,0.2974382921954799
ID2730,49,female,foreign,low,sporadic,no,14120,16583,2,high,married,0,2917012,etf,medium,30,medium,T10828,2018,7,0.21727607403346122
ID2731,45,male,local,low,sporadic,no,12933,180427,2,high,married,1,4772712,etf,low,30,low,T10829,2019,3,0.6371306661338093
ID2731,45,male,local,low,sporadic,no,12933,180427,2,high,married,1,4772712,etf,high,20,high,T10830,2019,3,0.6876592504488505
ID2731,45,male,local,low,sporadic,no,12933,180427,2,high,married,1,4772712,etf,high,10,high,T10831,2017,8,0.8407744809757667
ID2732,21,female,local,medium,long-term,no,3068,19061,0,low,single,3,0,stock,low,20,low,T10832,2016,2,0.06979494056430624
ID2732,21,female,local,medium,long-term,no,3068,19061,0,low,single,3,0,bond,high,1,high,T10833,2018,10,0.2569851713066713
ID2732,21,female,local,medium,long-term,no,3068,19061,0,low,single,3,0,stock,high,30,high,T10834,2018,1,0.20759185526044016
ID2732,21,female,local,medium,long-term,no,3068,19061,0,low,single,3,0,etf,high,1,high,T10835,2015,9,0.5500150172348662
ID2733,26,male,local,low,sporadic,no,4948,54010,4,low,single,0,173495,bond,high,5,high,T10836,2018,8,0.5546744206678571
ID2733,26,male,local,low,sporadic,no,4948,54010,4,low,single,0,173495,bond,high,5,high,T10837,2019,1,0.5799385301535157
ID2733,26,male,local,low,sporadic,no,4948,54010,4,low,single,0,173495,etf,low,10,low,T10838,2018,8,0.22490480491911652
ID2734,52,male,local,low,new,no,15910,133934,1,high,married,0,4345921,bond,high,20,high,T10839,2018,8,0.5244026459167851
ID2734,52,male,local,low,new,no,15910,133934,1,high,married,0,4345921,etf,high,10,high,T10840,2015,2,1.0
ID2734,52,male,local,low,new,no,15910,133934,1,high,married,0,4345921,stock,low,30,low,T10841,2018,8,0.5702883523402917
ID2734,52,male,local,low,new,no,15910,133934,1,high,married,0,4345921,etf,low,1,low,T10842,2018,7,0.1560686219120107
ID2734,52,male,local,low,new,no,15910,133934,1,high,married,0,4345921,bond,high,1,high,T10843,2017,8,0.7679647711638388
ID2736,25,female,local,low,new,no,4594,59002,2,low,single,0,147900,etf,low,5,low,T10844,2016,5,0.5189120252784156
ID2736,25,female,local,low,new,no,4594,59002,2,low,single,0,147900,etf,low,30,low,T10845,2018,8,0.5358064815897017
ID2736,25,female,local,low,new,no,4594,59002,2,low,single,0,147900,etf,low,10,low,T10846,2016,2,0.14362804036087296
ID2736,25,female,local,low,new,no,4594,59002,2,low,single,0,147900,stock,high,20,high,T10847,2018,8,0.6423876360040222
ID2737,50,male,foreign,low,new,no,13873,70446,3,high,single,0,89813,bond,high,10,high,T10848,2019,9,0.6277891651716951
ID2737,50,male,foreign,low,new,no,13873,70446,3,high,single,0,89813,bond,high,10,high,T10849,2019,1,0.7722560540501469
ID2738,48,female,local,low,long-term,no,13644,160614,0,high,single,0,244593,etf,high,10,high,T10850,2017,12,0.0
ID2738,48,female,local,low,long-term,no,13644,160614,0,high,single,0,244593,etf,high,20,high,T10851,2017,4,0.7495822463533607
ID2739,56,male,local,low,new,no,16422,205679,3,high,divorced,2,11858490,stock,low,1,low,T10852,2017,12,0.5812350911848638
ID2739,56,male,local,low,new,no,16422,205679,3,high,divorced,2,11858490,stock,low,30,low,T10853,2017,9,0.2708053216211747
ID2739,56,male,local,low,new,no,16422,205679,3,high,divorced,2,11858490,stock,high,5,high,T10854,2016,5,0.8364112736081641
ID2740,38,male,local,high,long-term,no,9137,106779,1,low,married,0,2683688,stock,high,5,high,T10855,2017,2,0.5041763913677872
ID2740,38,male,local,high,long-term,no,9137,106779,1,low,married,0,2683688,stock,high,5,high,T10856,2016,9,0.19095392317527443
ID2740,38,male,local,high,long-term,no,9137,106779,1,low,married,0,2683688,etf,high,1,high,T10857,2017,9,0.6696438252665307
ID2740,38,male,local,high,long-term,no,9137,106779,1,low,married,0,2683688,etf,high,1,high,T10858,2018,8,0.0
ID2741,51,female,local,low,sporadic,no,14909,75525,4,high,married,0,3395760,etf,high,10,high,T10859,2019,9,0.5760091332472024
ID2742,43,male,foreign,low,new,no,12509,155813,0,high,married,0,1548030,etf,medium,1,medium,T10860,2019,8,0.6672942844984225
ID2743,34,female,local,low,new,no,8192,80866,1,low,married,0,990847,stock,low,1,low,T10861,2018,8,0.5845458425741905
ID2743,34,female,local,low,new,no,8192,80866,1,low,married,0,990847,bond,high,10,high,T10862,2015,2,0.23976880961746994
ID2743,34,female,local,low,new,no,8192,80866,1,low,married,0,990847,etf,high,1,high,T10863,2015,11,0.2648481867635774
ID2743,34,female,local,low,new,no,8192,80866,1,low,married,0,990847,etf,low,1,low,T10864,2017,2,0.5098757188645121
ID2743,34,female,local,low,new,no,8192,80866,1,low,married,0,990847,bond,low,1,low,T10865,2017,3,0.5027595515745472
ID2743,34,female,local,low,new,no,8192,80866,1,low,married,0,990847,etf,low,5,low,T10866,2015,2,0.6045857835649197
ID2745,35,female,foreign,low,new,yes,8526,101324,0,low,married,0,540400,stock,low,1,low,T10867,2018,8,0.0
ID2745,35,female,foreign,low,new,yes,8526,101324,0,low,married,0,540400,etf,low,1,low,T10868,2018,6,0.702704873554669
ID2745,35,female,foreign,low,new,yes,8526,101324,0,low,married,0,540400,etf,high,20,high,T10869,2018,7,0.7555509581992582
ID2745,35,female,foreign,low,new,yes,8526,101324,0,low,married,0,540400,etf,low,1,low,T10870,2017,2,0.6729588100867806
ID2745,35,female,foreign,low,new,yes,8526,101324,0,low,married,0,540400,etf,low,10,low,T10871,2016,10,0.22688567930108777
ID2745,35,female,foreign,low,new,yes,8526,101324,0,low,married,0,540400,etf,low,5,low,T10872,2018,10,0.6265820628627596
ID2746,34,female,local,high,new,yes,8618,45902,2,low,married,2,1234792,etf,high,1,high,T10873,2019,2,0.0
ID2746,34,female,local,high,new,yes,8618,45902,2,low,married,2,1234792,etf,medium,10,medium,T10874,2019,10,0.5231255489820169
ID2747,42,male,local,low,new,no,11019,166933,2,high,divorced,0,449799,etf,high,1,high,T10875,2017,11,0.8493067417333643
ID2747,42,male,local,low,new,no,11019,166933,2,high,divorced,0,449799,stock,medium,20,medium,T10876,2017,8,0.769008034474016
ID2748,37,male,local,medium,new,no,9813,99577,3,low,married,0,3177536,stock,high,10,high,T10877,2018,1,0.07092880465815132
ID2748,37,male,local,medium,new,no,9813,99577,3,low,married,0,3177536,etf,medium,5,medium,T10878,2016,3,0.1452134251476358
ID2748,37,male,local,medium,new,no,9813,99577,3,low,married,0,3177536,etf,medium,5,medium,T10879,2018,8,0.08970626058408632
ID2748,37,male,local,medium,new,no,9813,99577,3,low,married,0,3177536,stock,high,5,high,T10880,2018,9,0.2678825031915123
ID2748,37,male,local,medium,new,no,9813,99577,3,low,married,0,3177536,etf,high,10,high,T10881,2017,9,0.7198542014161798
ID2749,42,male,local,medium,new,no,11388,88334,0,high,married,0,481005,stock,low,5,low,T10882,2015,8,0.1496102545276321
ID2750,44,male,local,low,new,no,11979,68557,0,high,married,2,1221484,etf,high,10,high,T10883,2017,9,0.5506095845112813
ID2750,44,male,local,low,new,no,11979,68557,0,high,married,2,1221484,etf,high,1,high,T10884,2016,8,0.24863645174272475
ID2750,44,male,local,low,new,no,11979,68557,0,high,married,2,1221484,stock,low,10,low,T10885,2015,4,0.6663539698075088
ID2751,36,female,local,high,new,no,8999,70382,0,low,married,0,1234080,etf,medium,20,medium,T10886,2017,10,0.6613729756159991
ID2751,36,female,local,high,new,no,8999,70382,0,low,married,0,1234080,etf,high,20,high,T10887,2018,12,0.8219599561714778
ID2751,36,female,local,high,new,no,8999,70382,0,low,married,0,1234080,etf,high,5,high,T10888,2018,2,0.13124280638650826
ID2752,37,female,local,low,long-term,yes,9704,113344,2,low,single,1,2112144,etf,low,30,low,T10889,2018,8,0.015608340135708332
